ALL;7317964040
ILL;3995118251
CAL;3912525152
OUL;3393996042
NAL;3328174739
IAL;2846884929
ABL;2813941563
RAL;2641166088
ELL;2560301401
MPL;2114302261
UAL;1996324956
TAL;1972799407
SEL;1944734073
WIL;1932036855
REL;1881145045
VEL;1654573696
CUL;1623340608
HIL;1623042285
OLL;1597970087
EAL;1576388073
MIL;1439084774
HOL;1312505295
MAL;1292178604
COL;1288310679
FUL;1234540963
ONL;1214820120
POL;1183491197
ARL;1178491856
VAL;1167421106
TEL;1137132381
TIL;1115377334
AIL;1066295388
WEL;1041901536
HAL;968450734
UBL;943284050
SOL;942835095
NGL;934145713
BIL;923236035
HEL;895622705
IBL;886743270
VOL;867955750
ROL;861595115
BEL;844037777
DEL;830191335
TTL;778068662
FOL;766935020
NTL;758192199
OPL;740318480
ULL;713796916
NCL;710615019
SUL;669899495
OOL;667687021
PPL;665998796
SAL;637224917
ORL;584753943
OBL;565918607
CEL;547638409
PUL;534138884
VIL;506929428
FIL;503528116
EEL;476027430
MUL;473243044
WAL;464440380
IEL;451086003
UIL;450594824
ERL;412339257
BAL;402550449
IPL;394886604
NFL;393257454
RIL;384646945
XPL;379955084
OWL;369656751
SIL;354944731
TOL;347077752
FEL;342865508
RUL;338264290
PAL;333187795
IOL;332620874
GUL;328851547
CIL;327875611
USL;324294218
ISL;319466237
FAL;315863452
GAL;306121286
OIL;298525984
NEL;294154094
ICL;283224308
MEL;272417509
DUL;253349395
KIL;250828791
EPL;249976840
CTL;248701181
MBL;246563214
NDL;238015039
AUL;237942434
BOL;223344192
NOL;223041204
KEL;222487078
ECL;218752273
PEL;218389400
EFL;216175389
PIL;209301425
STL;208834954
IRL;207952614
SPL;202500916
BUL;202192100
INL;197950715
GEL;192775619
ITL;188167868
DDL;182191959
UNL;176507678
DOL;169446922
MOL;168384549
EOL;163850046
ENL;162185413
GOL;159314197
OAL;152336936
GHL;150597544
CKL;148081313
UEL;146269447
DAL;138928124
YAL;138310163
DIL;137056894
EDL;133066032
TYL;130053117
JUL;127966538
AEL;117775493
RTL;113128032
XCL;112435288
NSL;107577599
UTL;107272366
SCL;106771853
UPL;105610981
YCL;105011705
ATL;104542883
GGL;100655611
RDL;99081243
UCL;95775722
HTL;92133099
IDL;91800381
LEL;90636023
ADL;83299991
THL;79402775
RCL;79027755
YEL;78450660
ACL;78178016
GIL;73613073
CHL;68554995
RPL;68534044
EIL;62142543
EGL;60016115
SYL;59072404
NKL;53597706
OTL;51001520
VUL;48399614
NIL;46714809
SSL;46310197
OCL;45298005
FFL;45006135
AYL;43754956
TUL;43039258
WOL;41543236
APL;41174116
URL;40757377
RML;40365887
CCL;39627359
HYL;39475354
ETL;38792070
BBL;37858509
LUL;37519077
NUL;35899089
LDL;35396336
BTL;35161544
XIL;34212508
UGL;33384719
AWL;31530006
ZZL;31258030
LIL;30947583
IFL;30265441
KAL;29779558
RYL;29048623
CYL;28225640
ANL;27780603
YLL;26954122
OSL;26723634
ZIL;25994105
EWL;24999703
EBL;23898853
HUL;21822494
ESL;21721368
PTL;20930702
EKL;20906520
ASL;20281888
ODL;20126824
OGL;19952737
NPL;19795742
RFL;19401938
SHL;19224318
RBL;18709368
OKL;18576189
AGL;18214964
FTL;16819232
UDL;16593371
AML;16295177
OEL;15844449
KUL;15340221
PHL;15133863
RKL;13579512
LPL;12492418
XAL;12374775
BYL;12247463
NYL;11559076
AFL;9631840
ZEL;9236205
JOL;8975376
MCL;8905667
LOL;8715240
OYL;8704892
XYL;8648087
AKL;8636753
LAL;8606770
IGL;8605054
XEL;8506418
