THE;69221160871
TIO;16819216214
TER;10298054230
THA;9447439870
TED;6610757134
THI;6357454845
TIN;4314722175
TRA;4103386993
TIC;3827724881
TUR;3716216523
THO;3369505315
TOR;3117606678
TEN;3046276919
TIV;2823963719
TAT;2816539690
TAN;2585346335
TTE;2421458175
TIM;2278831703
TRI;2274907285
TES;2254187013
TAL;1972799407
TAI;1765027033
THR;1673179164
TIE;1642539281
TEM;1622557132
TRE;1616513740
TRO;1582672298
TRU;1549162360
TLY;1303246357
TLE;1251635091
TIT;1246928327
TWO;1144145849
TEL;1137132381
TIL;1115377334
TAB;1104333417
TON;1094573483
TAR;1057905784
TIA;1034746450
TAK;997809257
TUD;974798180
TWE;965876224
TIS;899894700
TOO;884272228
TRY;853595303
TUA;834335454
TTL;778068662
TEA;696506548
TEC;650401196
TEE;639946732
TCH;626978818
TIF;624529812
TME;586275070
TOM;575712925
TUT;545107488
TTI;532569021
TOW;521953113
TAG;503861127
THU;487092722
TAC;456894504
TYP;454150344
TOP;393846793
TOL;347077752
TTA;342495488
TEX;316401885
TOG;316055072
TEG;313052109
TUN;303573078
THS;297741137
TIR;296220827
TOT;281908674
TAS;268853549
TIG;250621789
THY;246127929
TSE;239259543
TOU;236411751
TEP;224894769
TTO;219499208
TOC;219020927
TAX;214976942
TNE;209970555
TUS;187303318
TTR;161218322
TUM;151353209
TIP;149955131
TAM;145946549
TOD;140601201
TSI;133684249
TYL;130053117
TIZ;129112465
TAY;121143745
TEI;120165251
TOB;118609915
TWI;117844850
TIB;116560291
TEV;113556951
TAP;111672454
TUB;105770446
TUE;105027029
TAF;97643320
TLA;97576490
TLI;92521473
TWA;90427307
TTY;86512071
TAU;84690299
THW;79594897
THL;79402775
TFU;76742710
THM;76104441
TMO;75164174
TOS;72035259
TID;70793531
TPU;69074650
THD;57969215
TMA;57092962
TCO;53479853
TFO;52367776
TOI;52098889
THN;50354880
TIQ;50223516
THF;48755280
TTS;48391701
TEO;46353002
TYR;44566556
TOX;44130951
TUC;43284274
TUL;43039258
TEW;39654094
TOE;38546975
TOK;36678800
TEF;35902216
TUI;35237567
TUF;34065696
TNA;33374460
TSO;31588504
TET;31218928
TST;30864919
TUG;29565240
TUP;28240526
TGA;25800268
TEB;25445318
TUO;25123789
TAV;23335950
TEU;23152976
TSC;22868646
TBA;22185599
TAD;21456779
TTH;21275490
TZE;21114709
TIU;19781835
TOY;19085632
TNI;16494138
TSM;16140256
TPO;15717739
TBO;15651519
THC;15024450
TLO;14801529
TAH;13794638
TOV;13667567
TDO;12817788
TEH;12653919
TBR;12046831
TCA;11527581
TGO;10847142
TAW;10720386
THH;10622622
THQ;10298133
TOF;10265396
TOA;10201704
TSB;10146542
TSH;10115938
TFI;10094664
TMI;9940779
TCY;9300921
TSK;9160880
TYA;8721983
TSU;8547593
TPA;8291476
