ION;20449402244
FOR;11352182252
CON;8068814778
NOT;5871622477
COM;5512716986
ROM;4120910706
YOU;3526888940
HOU;3342574324
COU;3131814971
TOR;3117606678
WOR;2730928730
ROU;2725119281
POS;2464211596
MOR;2447547857
POR;2253847267
SON;2170183171
LOW;1970111275
MON;1955584919
SOM;1911763476
HOW;1815729773
NOW;1791229670
LON;1587180640
WOU;1530956183
OOD;1500709917
COR;1495416668
BOU;1471128114
ROP;1428409887
OOK;1340578410
MOS;1336327519
HOL;1312505295
PON;1310917185
COL;1288310679
RON;1278719824
HOS;1244713023
IOU;1207913620
POL;1183491197
HOR;1153746894
NOR;1141113001
TON;1094573483
SOC;1090079564
ROV;1087399037
LOG;1080913704
ROD;1065013738
FOU;1022261274
SOU;996701032
LOS;973051701
ROC;960910746
SOL;942835095
ROW;935664882
LOO;916213089
ROB;884324710
TOO;884272228
VOL;867955750
ROL;861595115
ROS;817839847
FOL;766935020
ROT;760744381
MOD;742956938
LOR;738743414
POI;737261233
EOP;732303726
MOT;727423746
HOO;718978479
DOW;714928592
HOM;706992949
LOP;705540816
LOC;692247660
BOT;691834172
MOU;670836063
BOR;669471253
DON;667737972
OOL;667687021
GOO;643615423
NOM;629162643
SOR;624654035
MOV;620328573
ROO;619057859
ROA;604424112
POW;591086279
ROG;587745058
GOV;580507025
TOM;575712925
DOM;548383587
TOW;521953113
BOO;513934276
IOR;509362468
WOM;492837641
NOU;468011375
OOR;464661153
BOD;462224029
COV;451376925
NON;439384745
DOE;438196437
GOD;433391376
EOR;430130562
LOY;409021763
HOP;397704024
ROF;396697770
TOP;393846793
LOV;383932129
LOU;382812406
POT;368353412
HON;363836127
HOD;362902452
COS;360314122
OOM;359663502
POP;357210924
OON;354160801
TOL;347077752
OOT;341233922
IOD;334450763
LOT;333361127
IOL;332620874
YOR;328388222
FOO;322355794
DOU;321531621
TOG;316055072
JOH;314841337
HOT;307566169
GOT;304184004
COP;301389919
DOC;300501873
VOI;289024513
BON;283155596
TOT;281908674
BOA;270874238
YON;267090402
JOR;267051005
BOV;262079202
COO;247991051
COA;247089829
GOI;245020138
ROR;242082109
TOU;236411751
NOV;229263808
WOO;226555411
COG;226518248
GON;224227116
POO;223452434
BOL;223344192
NOL;223041204
TOC;219020927
GOR;212191987
JOI;208196666
JOU;208028694
POU;206933306
MOM;205447495
LOA;205324500
POE;200351420
SOO;191666600
SOP;188110576
OOP;186961873
VOR;186064274
ROJ;185882026
ROY;185527461
DOR;182293942
COT;178365005
EOU;178297266
EON;176773220
DOO;175149222
VOT;173146515
DOL;169446922
BOY;168541856
MOL;168384549
NOS;163901295
EOL;163850046
VOU;159914646
GOL;159314197
OOS;150786834
WON;150030135
JOY;144962079
MOO;143438420
TOD;140601201
ROK;136875443
JOB;136428114
MOC;133264489
COD;129678300
ZON;128844185
UOU;128235153
SOF;127128285
HOI;121242964
SOV;121012228
DOP;120165874
DOI;119194733
TOB;118609915
ROX;117555451
FOC;113281160
LOB;109630655
VOC;107673203
NOB;106061388
BOX;103893072
GOA;100073697
IOT;98831848
SOI;98179492
POK;97763212
ROI;97372833
LOM;96071691
BOS;95267969
OOF;95182650
NOC;93636568
NOI;90971497
BOW;90769205
DOG;86757547
UOT;86724125
COH;86577483
IOG;85684446
GOE;81371188
JOS;81075633
COI;79810126
MOB;78947685
DOS;75911242
HOC;74815130
COC;74177673
NOD;72993911
TOS;72035259
COW;70881672
HOE;70715428
IOS;69695972
GOS;69216116
LOI;66554119
COE;61843811
LOD;61507364
POC;61307468
NOP;61226017
EOV;61200729
SOD;60289789
NOO;58776999
MOI;58283652
VON;58184464
ROE;55609190
JON;54624374
EOG;52360683
BOM;52153545
TOI;52098889
MOK;50241094
DOT;48464918
COB;46063639
AOR;44737326
TOX;44130951
BOI;43639861
MOG;43310193
IOC;42399400
VOK;42064008
KOR;41873989
COF;41556211
WOL;41543236
NOG;41434851
XON;41323392
POV;40962585
FOS;40098304
GOU;39838948
FON;38790832
DOX;38662437
TOE;38546975
ROH;38272623
KON;37894411
SOT;37454636
TOK;36678800
EOF;35988144
VOY;35948613
HOG;34223717
EOM;32313632
UOR;32067828
DOZ;31018888
IOM;29751899
HOA;28202255
HOV;27853081
SOA;27273485
SOB;26916669
IOP;26311714
VOW;25482532
BOB;25277530
EOT;24949260
JOE;24835377
HOB;24624287
NOE;22774486
EOC;21562414
FOX;21002806
ROZ;19832895
GOW;19265062
TOY;19085632
EOD;18845225
LOQ;18605036
BOH;18493738
SOE;18157350
POM;17964702
GOG;17755147
JOK;17285292
JOA;17276070
LOF;17021910
DOV;16753457
NOX;16709498
EOS;16681062
EOI;16078171
ZOO;15678875
MOH;15612847
SOW;15341229
HOF;14939961
POG;14905880
GOM;14713131
DOD;14668950
OOV;14480602
NOY;14181624
IOX;14044683
IOV;14030976
TOV;13667567
FOE;13356418
AOS;13290475
POD;13193143
YOT;12538953
MOP;12324697
IOW;12300879
NOA;12094302
VOM;11690009
FOI;11537400
MOA;10995518
YOS;10903848
YOG;10667167
BOE;10493314
POX;10480893
HOK;10412113
SOS;10270962
TOF;10265396
NOF;10254972
TOA;10201704
BOG;10104964
COX;10092019
KOT;10061929
WOK;10047320
UOD;10018884
FOW;9971856
IOA;9850832
FOG;9809539
XOR;9494898
XOT;9359948
VOS;9319292
LOE;9166235
JOL;8975376
MOZ;8731082
WOV;8726886
LOL;8715240
FOA;8678276
ZOP;8673294
COK;8501795
KOL;8413083
NOZ;8373626
KOV;7943766
YOC;7866759
ROQ;7748994
KOU;7466678
IOE;7372506
YOK;7113076
COY;6962454
DOB;6582985
BOC;6569143
YOL;6533847
KOC;6495650
AOL;6493993
WOE;6405060
KOH;6397784
