OWN;2094281927
OWE;1902222370
TWO;1144145849
TWE;965876224
OWI;583860434
OWS;525286869
AWA;474757459
OWL;369656751
SWE;364367455
LWA;343420004
OWA;338671620
EWS;314572664
RWA;192804732
EWI;173880173
EWE;173403130
OWT;154425351
AWS;146030652
SWI;134678194
EWA;132331525
EWH;129086117
AWN;123068826
TWI;117844850
DWA;100123356
RWI;99513268
TWA;90427307
OWD;87174970
SWA;83890731
EWO;71894385
HWA;71579071
AWI;69325089
SWO;67655031
NWA;62561071
DWI;61154988
DWE;46589828
YWH;46308801
HWE;40518072
AWY;39436186
KWA;38547146
AWF;35627709
AWL;31530006
NWI;31461891
AWE;29415557
AWK;28068672
PWA;26153136
EWL;24999703
NWH;24653220
YWA;24012950
NWE;22979850
AWR;22452095
RWH;21027006
RWE;20557271
RWO;18798621
YWO;17107063
EWT;15680600
OWH;15475433
NWO;15223969
EWP;15028998
DWO;13829877
EWR;12900369
IWA;12857196
OWM;12532383
EWC;11044420
AWB;9909763
EWB;9742852
EWN;8570301
OWB;8193522
KWO;8103448
EWM;8080805
HWI;7862301
HWO;7584809
MWE;7578175
OWY;7072219
EWD;6928861
SWU;6920155
KWE;6838601
AWT;6527190
OWR;6346637
XWE;6052637
GWA;6013089
HWH;5788923
AWO;5787938
RWR;5516080
LWO;5464860
FWA;5266330
DWR;5016158
YWR;4688366
AWH;4600564
EWF;4523658
BWE;4212748
GWO;4070158
KWI;3971671
UWA;3710453
AWM;3679888
AWD;3665080
OWF;3615624
NWR;3538542
OWP;3536991
BWA;3177136
OWO;3159559
PWR;2967086
ZWI;2879378
UWE;2869458
MWO;2856855
OWC;2786233
LWI;2723285
GWI;2666825
ZWE;2623287
LWE;2548448
GWE;2460391
WWW;2324227
EWY;2040208
MWA;1920080
PWI;1651667
TWR;1641919
YWE;1558489
OWU;1440345
IWO;1401199
KWH;1352774
PWO;1279406
GWY;1235038
AWC;1228559
TWH;1223226
IWI;1190557
IWE;1110715
LWY;1089947
CWT;1062123
AWG;1058121
YWI;1038651
DWY;1031622
GWR;830806
EWG;828287
OWK;668357
WWI;633474
PWE;579104
LWR;570366
HWY;546981
MWI;514029
IWW;397081
ZWA;383685
YWC;355947
CWI;353018
KWR;329009
EWK;324090
WWF;313986
DWT;295377
CWA;284471
FWH;262022
OWG;241087
XWO;239888
SWR;233312
TWY;221849
TWP;213457
PWM;199720
WWO;191572
OWW;191572
DWH;180151
FWE;172562
MWR;168755
SWF;162246
CWM;161225
CWS;155998
PWS;151675
BWO;148375
IWC;143743
SWD;141590
CWC;138081
VWF;137662
HWN;137376
SWB;137279
SWS;135156
SWP;134616
GWU;132306
FWS;129416
PWD;129375
NWF;124657
AWU;124352
CWH;123443
IWY;122891
TWU;117369
MWD;109839
NWP;106921
NWS;102614
