HAV;3269289459
TIV;2823963719
ERV;1556518611
ROV;1087399037
REV;1011248116
GIV;866012422
RIV;859738982
DEV;859029789
DIV;747835577
INV;746392672
LIV;678367898
MOV;620328573
LEV;582781272
GOV;580507025
SEV;538552249
NEV;537835914
ADV;529078659
WEV;519328079
SIV;516160771
EAV;488907405
IEV;484105010
ONV;480585073
COV;451376925
NIV;421696750
OLV;417324769
LOV;383932129
EIV;382092120
ELV;355181363
RAV;330927340
BOV;262079202
URV;253114122
NOV;229263808
FIV;215637865
ENV;214288694
CIV;180897692
SAV;175165659
FAV;167201465
GAV;159022540
LAV;157611715
VIV;140474690
ARV;126924832
DAV;123265598
SOV;121012228
WAV;118768358
TEV;113556951
NAV;105438472
ALV;100119729
OBV;94231897
CAV;89126385
EOV;61200729
ILV;60691989
UIV;57884703
HIV;53346089
POV;40962585
YLV;35556967
FEV;30144522
HOV;27853081
HEV;26756893
OEV;24715124
TAV;23335950
OUV;23254253
WIV;22708801
XIV;21410632
PAV;21151025
ANV;19822510
XXV;17846164
DOV;16753457
EUV;16360664
NSV;16199630
EEV;15717427
JUV;15687814
BEV;15022694
AIV;14790059
OOV;14480602
IOV;14030976
JAV;13977370
TOV;13667567
IRV;11086473
BIV;9546329
WOV;8726886
KOV;7943766
UBV;7834042
PIV;7053771
KEV;6916226
AUV;6802638
UEV;5894302
ULV;5455346
BAV;5233176
AEV;5222777
RUV;5181704
MEV;5093015
LUV;4691724
GEV;4638627
SHV;4301623
UNV;3861593
JOV;3577087
ISV;3386683
UMV;3150719
ORV;3101384
IAV;2835058
MAV;2818434
ATV;2743660
XLV;2587832
EZV;2536073
LDV;2423022
ESV;2413794
STV;2116773
OAV;2068860
UAV;1817971
TTV;1811232
DUV;1784733
XAV;1637588
UOV;1622369
SUV;1572245
BLV;1448201
CKV;1396525
RSV;1361808
JIV;1352206
CEV;1322273
JEV;1299577
OXV;1248618
PEV;1231275
KAV;1214748
LXV;1206136
EBV;1195545
AVV;1061211
ITV;1052215
OSV;1040099
CUV;1035931
KIV;945949
LYV;856543
TSV;830428
FOV;795555
ZOV;748301
YOV;747466
CMV;741250
TZV;738842
IZV;736780
ODV;731200
BYV;721226
YEV;690385
HSV;680459
NPV;663612
AAV;601081
UYV;584420
NLV;581365
KJV;577361
MTV;563481
HPV;517782
ZAV;504006
HBV;502925
MCV;497777
EDV;453270
TLV;441435
VOV;427000
ASV;419351
SKV;410709
NKV;402456
DTV;401127
HCV;386586
OIV;385975
THV;363096
CTV;340860
YSV;337902
XCV;334890
VAV;330572
ZEV;311942
UTV;294440
CLV;293877
HUV;281864
LLV;281767
DRV;266678
ETV;249679
IGV;236453
RLV;219534
UDV;215757
TMV;210895
HLV;209351
RGV;208198
ZIV;193483
AHV;191635
MQV;180552
KSV;178059
LTV;175832
LFV;171411
RTV;164326
AMV;164320
PCV;163085
VEV;152021
NYV;151030
OJV;149495
LNV;148550
HTV;146747
XTV;146064
CNV;144774
PPV;139511
MSV;134443
EVV;132725
DHV;130188
TUV;126893
FMV;126851
ACV;122534
PUV;122477
TRV;121240
HYV;120486
USV;118947
NGV;118549
NRV;115129
UHV;113327
DSV;112594
MIV;111961
RYV;109782
AKV;108779
CSV;104443
YAV;103413
NTV;102486
YUV;100889
RMV;100453
YIV;100428
OTV;100404
RKV;100394
